Bubble Sort,50000,8.8419972
Bubble Sort,50000,8.946635
Bubble Sort,50000,9.0236135
Bubble Sort,50000,9.0937661
Bubble Sort,50000,9.2107559
Bubble Sort,50000,9.1521989
Bubble Sort,50000,9.0980604
Bubble Sort,50000,8.9885626
Bubble Sort,50000,9.1148505
Bubble Sort,50000,9.3302355
Bubble Sort,60000,13.0975112
Bubble Sort,60000,12.928034
Bubble Sort,60000,12.9924294
Bubble Sort,60000,12.9667631
Bubble Sort,60000,12.7857612
Bubble Sort,60000,12.7912152
Bubble Sort,60000,12.7059497
Bubble Sort,60000,12.8300395
Bubble Sort,60000,13.1669277
Bubble Sort,60000,13.2735621
Bubble Sort,70000,17.9714286
Bubble Sort,70000,17.9944788
Bubble Sort,70000,18.1254239
Bubble Sort,70000,18.0747692
Bubble Sort,70000,18.0700482
Bubble Sort,70000,19.2144803
Bubble Sort,70000,18.155476
Bubble Sort,70000,17.7787363
Bubble Sort,70000,18.4225463
Bubble Sort,70000,18.4667523
Bubble Sort,80000,23.6986358
Bubble Sort,80000,24.0659523
Bubble Sort,80000,23.9539739
Bubble Sort,80000,23.788936
Bubble Sort,80000,23.6739067
Bubble Sort,80000,23.5759479
Bubble Sort,80000,23.6407628
Bubble Sort,80000,24.1918143
Bubble Sort,80000,24.4126643
Bubble Sort,80000,23.0575248
Bubble Sort,90000,29.4261186
Bubble Sort,90000,29.8146344
Bubble Sort,90000,30.7599876
Bubble Sort,90000,30.4662411
Bubble Sort,90000,30.2239816
Bubble Sort,90000,30.586854
Bubble Sort,90000,30.5062794
Bubble Sort,90000,30.8341928
Bubble Sort,90000,30.8764549
Bubble Sort,90000,31.1939556
Bubble Sort,100000,38.1252009
Bubble Sort,100000,37.7564796
Bubble Sort,100000,38.2334747
Bubble Sort,100000,38.2844715
Bubble Sort,100000,38.5839303
Bubble Sort,100000,38.2562631
Bubble Sort,100000,37.860397
Bubble Sort,100000,38.5916143
Bubble Sort,100000,37.8140335
Bubble Sort,100000,37.9491304
Bubble Sort,110000,47.0722589
Bubble Sort,110000,45.9585619
Bubble Sort,110000,46.1127833
Bubble Sort,110000,45.6634068
Bubble Sort,110000,46.3468073
Bubble Sort,110000,47.3357467
Bubble Sort,110000,47.570454
Bubble Sort,110000,47.6506743
Bubble Sort,110000,47.8941201
Bubble Sort,110000,47.2141664
Bubble Sort,120000,54.6174049
Bubble Sort,120000,55.6207134
Bubble Sort,120000,55.572927
Bubble Sort,120000,55.8101378
Bubble Sort,120000,55.8026364
Bubble Sort,120000,55.246145
Bubble Sort,120000,55.7309306
Bubble Sort,120000,55.5305147
Bubble Sort,120000,55.6649571
Bubble Sort,120000,55.6112868
Bubble Sort,130000,65.8781114
Bubble Sort,130000,65.4182131
Bubble Sort,130000,64.9090408
Bubble Sort,130000,65.9669091
Bubble Sort,130000,65.5989949
Bubble Sort,130000,65.824407
Bubble Sort,130000,65.6032157
Bubble Sort,130000,68.0542443
Bubble Sort,130000,64.7548102
Bubble Sort,130000,65.00101
Bubble Sort,140000,75.2913803
Bubble Sort,140000,74.264515
Bubble Sort,140000,74.557891
Bubble Sort,140000,75.8450887
Bubble Sort,140000,76.8702669
Bubble Sort,140000,76.663001
Bubble Sort,140000,76.1291417
Bubble Sort,140000,75.931865
Bubble Sort,140000,76.6806518
Bubble Sort,140000,76.3248532
